Pretraining EPNet (Epoch [  1/195]) --- Loss: 0.693, AUC: 0.86, AP Score: 0.85
Pretraining EPNet (Epoch [ 39/195]) --- Loss: 0.535, AUC: 0.93, AP Score: 0.92
Pretraining EPNet (Epoch [ 40/195]) --- Loss: 0.533, AUC: 0.93, AP Score: 0.93
Pretraining EPNet (Epoch [ 41/195]) --- Loss: 0.531, AUC: 0.93, AP Score: 0.93
Pretraining EPNet (Epoch [ 42/195]) --- Loss: 0.529, AUC: 0.93, AP Score: 0.93
Pretraining EPNet (Epoch [ 43/195]) --- Loss: 0.528, AUC: 0.93, AP Score: 0.93
Pretraining EPNet (Epoch [ 44/195]) --- Loss: 0.526, AUC: 0.93, AP Score: 0.93
Pretraining EPNet (Epoch [ 45/195]) --- Loss: 0.525, AUC: 0.93, AP Score: 0.93
Pretraining EPNet (Epoch [ 46/195]) --- Loss: 0.524, AUC: 0.93, AP Score: 0.93
Pretraining EPNet (Epoch [ 47/195]) --- Loss: 0.523, AUC: 0.93, AP Score: 0.93
Pretraining EPNet (Epoch [ 48/195]) --- Loss: 0.522, AUC: 0.93, AP Score: 0.93
Pretraining EPNet (Epoch [ 49/195]) --- Loss: 0.520, AUC: 0.93, AP Score: 0.93
Pretraining EPNet (Epoch [ 50/195]) --- Loss: 0.519, AUC: 0.94, AP Score: 0.93
Pretraining EPNet (Epoch [ 51/195]) --- Loss: 0.518, AUC: 0.94, AP Score: 0.93
Pretraining EPNet (Epoch [ 52/195]) --- Loss: 0.516, AUC: 0.94, AP Score: 0.94
Pretraining EPNet (Epoch [ 53/195]) --- Loss: 0.515, AUC: 0.94, AP Score: 0.94
Pretraining EPNet (Epoch [ 54/195]) --- Loss: 0.514, AUC: 0.94, AP Score: 0.94
Pretraining EPNet (Epoch [ 55/195]) --- Loss: 0.512, AUC: 0.94, AP Score: 0.94
Pretraining EPNet (Epoch [ 56/195]) --- Loss: 0.511, AUC: 0.94, AP Score: 0.94
Pretraining EPNet (Epoch [ 57/195]) --- Loss: 0.510, AUC: 0.94, AP Score: 0.94
Pretraining EPNet (Epoch [ 58/195]) --- Loss: 0.509, AUC: 0.94, AP Score: 0.94
Pretraining EPNet (Epoch [ 59/195]) --- Loss: 0.508, AUC: 0.94, AP Score: 0.94
Pretraining EPNet (Epoch [ 60/195]) --- Loss: 0.507, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [ 61/195]) --- Loss: 0.506, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [ 62/195]) --- Loss: 0.505, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [ 63/195]) --- Loss: 0.504, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [ 64/195]) --- Loss: 0.503, AUC: 0.95, AP Score: 0.95
Pretraining EPNet (Epoch [ 65/195]) --- Loss: 0.502, AUC: 0.95, AP Score: 0.95
Pretraining EPNet (Epoch [ 66/195]) --- Loss: 0.501, AUC: 0.95, AP Score: 0.95
Pretraining EPNet (Epoch [ 67/195]) --- Loss: 0.500, AUC: 0.95, AP Score: 0.95
Pretraining EPNet (Epoch [ 68/195]) --- Loss: 0.499, AUC: 0.95, AP Score: 0.95
Pretraining EPNet (Epoch [ 69/195]) --- Loss: 0.498, AUC: 0.95, AP Score: 0.95
Pretraining EPNet (Epoch [ 70/195]) --- Loss: 0.498, AUC: 0.95, AP Score: 0.95
Pretraining EPNet (Epoch [ 71/195]) --- Loss: 0.497, AUC: 0.95, AP Score: 0.95
Pretraining EPNet (Epoch [ 72/195]) --- Loss: 0.496, AUC: 0.95, AP Score: 0.95
Pretraining EPNet (Epoch [ 73/195]) --- Loss: 0.495, AUC: 0.96, AP Score: 0.95
Pretraining EPNet (Epoch [ 74/195]) --- Loss: 0.494, AUC: 0.96, AP Score: 0.96
Pretraining EPNet (Epoch [ 75/195]) --- Loss: 0.493, AUC: 0.96, AP Score: 0.96
Pretraining EPNet (Epoch [ 76/195]) --- Loss: 0.492, AUC: 0.96, AP Score: 0.96
Pretraining EPNet (Epoch [ 77/195]) --- Loss: 0.491, AUC: 0.96, AP Score: 0.96
Pretraining EPNet (Epoch [ 78/195]) --- Loss: 0.490, AUC: 0.96, AP Score: 0.96
Pretraining EPNet (Epoch [ 79/195]) --- Loss: 0.489, AUC: 0.96, AP Score: 0.96
Pretraining EPNet (Epoch [ 80/195]) --- Loss: 0.488, AUC: 0.96, AP Score: 0.96
Pretraining EPNet (Epoch [ 81/195]) --- Loss: 0.487, AUC: 0.96, AP Score: 0.96
Pretraining EPNet (Epoch [ 82/195]) --- Loss: 0.487, AUC: 0.96, AP Score: 0.96
Pretraining EPNet (Epoch [ 83/195]) --- Loss: 0.486, AUC: 0.96, AP Score: 0.96
Pretraining EPNet (Epoch [ 84/195]) --- Loss: 0.485, AUC: 0.96, AP Score: 0.96
Pretraining EPNet (Epoch [ 85/195]) --- Loss: 0.484, AUC: 0.96, AP Score: 0.96
Pretraining EPNet (Epoch [ 86/195]) --- Loss: 0.483, AUC: 0.96, AP Score: 0.96
Pretraining EPNet (Epoch [ 87/195]) --- Loss: 0.483, AUC: 0.96, AP Score: 0.96
Pretraining EPNet (Epoch [ 88/195]) --- Loss: 0.482, AUC: 0.96, AP Score: 0.96
Pretraining EPNet (Epoch [ 89/195]) --- Loss: 0.481, AUC: 0.96, AP Score: 0.96
Pretraining EPNet (Epoch [ 90/195]) --- Loss: 0.480, AUC: 0.96, AP Score: 0.96
Pretraining EPNet (Epoch [ 91/195]) --- Loss: 0.479, AUC: 0.96, AP Score: 0.96
Pretraining EPNet (Epoch [ 92/195]) --- Loss: 0.479, AUC: 0.96, AP Score: 0.96
Pretraining EPNet (Epoch [ 93/195]) --- Loss: 0.478, AUC: 0.96, AP Score: 0.96
Pretraining EPNet (Epoch [ 94/195]) --- Loss: 0.477, AUC: 0.96, AP Score: 0.96
Pretraining EPNet (Epoch [ 95/195]) --- Loss: 0.476, AUC: 0.96, AP Score: 0.96
Pretraining EPNet (Epoch [ 96/195]) --- Loss: 0.476, AUC: 0.96, AP Score: 0.96
Pretraining EPNet (Epoch [ 97/195]) --- Loss: 0.475, AUC: 0.96, AP Score: 0.96
Pretraining EPNet (Epoch [ 98/195]) --- Loss: 0.474, AUC: 0.96, AP Score: 0.96
Pretraining EPNet (Epoch [ 99/195]) --- Loss: 0.473, AUC: 0.97, AP Score: 0.97
Pretraining EPNet (Epoch [100/195]) --- Loss: 0.473, AUC: 0.97, AP Score: 0.97
Pretraining EPNet (Epoch [101/195]) --- Loss: 0.472, AUC: 0.97, AP Score: 0.97
Pretraining EPNet (Epoch [102/195]) --- Loss: 0.471, AUC: 0.97, AP Score: 0.97
Pretraining EPNet (Epoch [103/195]) --- Loss: 0.470, AUC: 0.97, AP Score: 0.97
Pretraining EPNet (Epoch [104/195]) --- Loss: 0.470, AUC: 0.97, AP Score: 0.97
Pretraining EPNet (Epoch [105/195]) --- Loss: 0.469, AUC: 0.97, AP Score: 0.97
Pretraining EPNet (Epoch [106/195]) --- Loss: 0.469, AUC: 0.97, AP Score: 0.97
Pretraining EPNet (Epoch [107/195]) --- Loss: 0.468, AUC: 0.97, AP Score: 0.97
Pretraining EPNet (Epoch [108/195]) --- Loss: 0.467, AUC: 0.97, AP Score: 0.97
Pretraining EPNet (Epoch [109/195]) --- Loss: 0.467, AUC: 0.97, AP Score: 0.97
Pretraining EPNet (Epoch [110/195]) --- Loss: 0.466, AUC: 0.97, AP Score: 0.97
Pretraining EPNet (Epoch [111/195]) --- Loss: 0.466, AUC: 0.97, AP Score: 0.97
Pretraining EPNet (Epoch [112/195]) --- Loss: 0.465, AUC: 0.97, AP Score: 0.97
Pretraining EPNet (Epoch [113/195]) --- Loss: 0.465, AUC: 0.97, AP Score: 0.97
Pretraining EPNet (Epoch [114/195]) --- Loss: 0.464, AUC: 0.97, AP Score: 0.97
Pretraining EPNet (Epoch [115/195]) --- Loss: 0.463, AUC: 0.97, AP Score: 0.97
Pretraining EPNet (Epoch [116/195]) --- Loss: 0.463, AUC: 0.97, AP Score: 0.97
Pretraining EPNet (Epoch [117/195]) --- Loss: 0.462, AUC: 0.97, AP Score: 0.97
Pretraining EPNet (Epoch [118/195]) --- Loss: 0.462, AUC: 0.97, AP Score: 0.97
Pretraining EPNet (Epoch [119/195]) --- Loss: 0.461, AUC: 0.97, AP Score: 0.97
Pretraining EPNet (Epoch [120/195]) --- Loss: 0.461, AUC: 0.97, AP Score: 0.97
Pretraining EPNet (Epoch [121/195]) --- Loss: 0.460, AUC: 0.97, AP Score: 0.97
Pretraining EPNet (Epoch [122/195]) --- Loss: 0.460, AUC: 0.97, AP Score: 0.97
Pretraining EPNet (Epoch [123/195]) --- Loss: 0.459, AUC: 0.97, AP Score: 0.97
Pretraining EPNet (Epoch [124/195]) --- Loss: 0.459, AUC: 0.97, AP Score: 0.97
Pretraining EPNet (Epoch [125/195]) --- Loss: 0.458, AUC: 0.97, AP Score: 0.97
Pretraining EPNet (Epoch [126/195]) --- Loss: 0.458, AUC: 0.97, AP Score: 0.97
Pretraining EPNet (Epoch [127/195]) --- Loss: 0.457, AUC: 0.97, AP Score: 0.97
Pretraining EPNet (Epoch [128/195]) --- Loss: 0.457, AUC: 0.97, AP Score: 0.97
Pretraining EPNet (Epoch [129/195]) --- Loss: 0.456, AUC: 0.97, AP Score: 0.97
Pretraining EPNet (Epoch [130/195]) --- Loss: 0.456, AUC: 0.97, AP Score: 0.97
Pretraining EPNet (Epoch [131/195]) --- Loss: 0.455, AUC: 0.97, AP Score: 0.97
Pretraining EPNet (Epoch [132/195]) --- Loss: 0.455, AUC: 0.97, AP Score: 0.97
Pretraining EPNet (Epoch [133/195]) --- Loss: 0.454, AUC: 0.97, AP Score: 0.97
Pretraining EPNet (Epoch [134/195]) --- Loss: 0.454, AUC: 0.97, AP Score: 0.97
Pretraining EPNet (Epoch [135/195]) --- Loss: 0.454, AUC: 0.97, AP Score: 0.97
Pretraining EPNet (Epoch [136/195]) --- Loss: 0.453, AUC: 0.97, AP Score: 0.97
Pretraining EPNet (Epoch [137/195]) --- Loss: 0.453, AUC: 0.97, AP Score: 0.97
Pretraining EPNet (Epoch [138/195]) --- Loss: 0.452, AUC: 0.97, AP Score: 0.97
Pretraining EPNet (Epoch [139/195]) --- Loss: 0.452, AUC: 0.97, AP Score: 0.97
Pretraining EPNet (Epoch [140/195]) --- Loss: 0.451, AUC: 0.97, AP Score: 0.97
Pretraining EPNet (Epoch [141/195]) --- Loss: 0.451, AUC: 0.97, AP Score: 0.97
Pretraining EPNet (Epoch [142/195]) --- Loss: 0.451, AUC: 0.97, AP Score: 0.97
Pretraining EPNet (Epoch [143/195]) --- Loss: 0.450, AUC: 0.97, AP Score: 0.97
Pretraining EPNet (Epoch [144/195]) --- Loss: 0.450, AUC: 0.97, AP Score: 0.97
Pretraining EPNet (Epoch [145/195]) --- Loss: 0.450, AUC: 0.97, AP Score: 0.97
Pretraining EPNet (Epoch [146/195]) --- Loss: 0.449, AUC: 0.97, AP Score: 0.97
Pretraining EPNet (Epoch [147/195]) --- Loss: 0.449, AUC: 0.97, AP Score: 0.97
Pretraining EPNet (Epoch [148/195]) --- Loss: 0.449, AUC: 0.97, AP Score: 0.97
Pretraining EPNet (Epoch [149/195]) --- Loss: 0.448, AUC: 0.97, AP Score: 0.97
Pretraining EPNet (Epoch [150/195]) --- Loss: 0.448, AUC: 0.97, AP Score: 0.97
Pretraining EPNet (Epoch [151/195]) --- Loss: 0.448, AUC: 0.97, AP Score: 0.97
Pretraining EPNet (Epoch [152/195]) --- Loss: 0.447, AUC: 0.97, AP Score: 0.97
Pretraining EPNet (Epoch [153/195]) --- Loss: 0.447, AUC: 0.97, AP Score: 0.98
Pretraining EPNet (Epoch [154/195]) --- Loss: 0.447, AUC: 0.98, AP Score: 0.98
Pretraining EPNet (Epoch [155/195]) --- Loss: 0.447, AUC: 0.98, AP Score: 0.98
Pretraining EPNet (Epoch [156/195]) --- Loss: 0.446, AUC: 0.98, AP Score: 0.98
Pretraining EPNet (Epoch [157/195]) --- Loss: 0.446, AUC: 0.98, AP Score: 0.98
Pretraining EPNet (Epoch [158/195]) --- Loss: 0.446, AUC: 0.98, AP Score: 0.98
Pretraining EPNet (Epoch [159/195]) --- Loss: 0.446, AUC: 0.98, AP Score: 0.98
Pretraining EPNet (Epoch [160/195]) --- Loss: 0.445, AUC: 0.98, AP Score: 0.98
Pretraining EPNet (Epoch [161/195]) --- Loss: 0.445, AUC: 0.98, AP Score: 0.98
Pretraining EPNet (Epoch [162/195]) --- Loss: 0.445, AUC: 0.98, AP Score: 0.98
Pretraining EPNet (Epoch [163/195]) --- Loss: 0.445, AUC: 0.98, AP Score: 0.98
Pretraining EPNet (Epoch [164/195]) --- Loss: 0.445, AUC: 0.98, AP Score: 0.98
Pretraining EPNet (Epoch [165/195]) --- Loss: 0.444, AUC: 0.98, AP Score: 0.98
Pretraining EPNet (Epoch [166/195]) --- Loss: 0.444, AUC: 0.98, AP Score: 0.98
Pretraining EPNet (Epoch [167/195]) --- Loss: 0.444, AUC: 0.98, AP Score: 0.98
Pretraining EPNet (Epoch [168/195]) --- Loss: 0.444, AUC: 0.98, AP Score: 0.98
Pretraining EPNet (Epoch [169/195]) --- Loss: 0.443, AUC: 0.98, AP Score: 0.98
Pretraining EPNet (Epoch [170/195]) --- Loss: 0.443, AUC: 0.98, AP Score: 0.98
Pretraining EPNet (Epoch [171/195]) --- Loss: 0.443, AUC: 0.98, AP Score: 0.98
Pretraining EPNet (Epoch [172/195]) --- Loss: 0.443, AUC: 0.98, AP Score: 0.98
Pretraining EPNet (Epoch [173/195]) --- Loss: 0.443, AUC: 0.98, AP Score: 0.98
Pretraining EPNet (Epoch [174/195]) --- Loss: 0.442, AUC: 0.98, AP Score: 0.98
Pretraining EPNet (Epoch [175/195]) --- Loss: 0.442, AUC: 0.98, AP Score: 0.98
Pretraining EPNet (Epoch [176/195]) --- Loss: 0.442, AUC: 0.98, AP Score: 0.98
Pretraining EPNet (Epoch [177/195]) --- Loss: 0.442, AUC: 0.98, AP Score: 0.98
Pretraining EPNet (Epoch [178/195]) --- Loss: 0.441, AUC: 0.98, AP Score: 0.98
Pretraining EPNet (Epoch [179/195]) --- Loss: 0.441, AUC: 0.98, AP Score: 0.98
Pretraining EPNet (Epoch [180/195]) --- Loss: 0.441, AUC: 0.98, AP Score: 0.98
Pretraining EPNet (Epoch [181/195]) --- Loss: 0.441, AUC: 0.98, AP Score: 0.98
Pretraining EPNet (Epoch [182/195]) --- Loss: 0.441, AUC: 0.98, AP Score: 0.98
Pretraining EPNet (Epoch [183/195]) --- Loss: 0.440, AUC: 0.98, AP Score: 0.98
Pretraining EPNet (Epoch [184/195]) --- Loss: 0.440, AUC: 0.98, AP Score: 0.98
Pretraining EPNet (Epoch [185/195]) --- Loss: 0.440, AUC: 0.98, AP Score: 0.98
Pretraining EPNet (Epoch [186/195]) --- Loss: 0.440, AUC: 0.98, AP Score: 0.98
Pretraining EPNet (Epoch [187/195]) --- Loss: 0.440, AUC: 0.98, AP Score: 0.98
Pretraining EPNet (Epoch [188/195]) --- Loss: 0.439, AUC: 0.98, AP Score: 0.98
Pretraining EPNet (Epoch [189/195]) --- Loss: 0.439, AUC: 0.98, AP Score: 0.98
Pretraining EPNet (Epoch [190/195]) --- Loss: 0.439, AUC: 0.98, AP Score: 0.98
Pretraining EPNet (Epoch [191/195]) --- Loss: 0.439, AUC: 0.98, AP Score: 0.98
Pretraining EPNet (Epoch [192/195]) --- Loss: 0.439, AUC: 0.98, AP Score: 0.98
Pretraining EPNet (Epoch [193/195]) --- Loss: 0.439, AUC: 0.98, AP Score: 0.98
Pretraining EPNet (Epoch [194/195]) --- Loss: 0.438, AUC: 0.98, AP Score: 0.98
Pretraining EPNet (Epoch [195/195]) --- Loss: 0.438, AUC: 0.98, AP Score: 0.98
Pretraining NCNet (Epoch [  1/35]) --- Loss: 1.947, Val Acc: 0.63
Pretraining NCNet (Epoch [  2/35]) --- Loss: 1.929, Val Acc: 0.73
Pretraining NCNet (Epoch [  3/35]) --- Loss: 1.909, Val Acc: 0.75
Pretraining NCNet (Epoch [  4/35]) --- Loss: 1.884, Val Acc: 0.76
Pretraining NCNet (Epoch [  5/35]) --- Loss: 1.852, Val Acc: 0.76
Pretraining NCNet (Epoch [  6/35]) --- Loss: 1.820, Val Acc: 0.76
Pretraining NCNet (Epoch [  7/35]) --- Loss: 1.782, Val Acc: 0.76
Pretraining NCNet (Epoch [  8/35]) --- Loss: 1.741, Val Acc: 0.76
Pretraining NCNet (Epoch [  9/35]) --- Loss: 1.695, Val Acc: 0.76
Pretraining NCNet (Epoch [ 10/35]) --- Loss: 1.650, Val Acc: 0.76
Pretraining NCNet (Epoch [ 11/35]) --- Loss: 1.595, Val Acc: 0.77
Pretraining NCNet (Epoch [ 12/35]) --- Loss: 1.537, Val Acc: 0.77
Pretraining NCNet (Epoch [ 13/35]) --- Loss: 1.479, Val Acc: 0.77
Pretraining NCNet (Epoch [ 14/35]) --- Loss: 1.417, Val Acc: 0.78
Pretraining NCNet (Epoch [ 15/35]) --- Loss: 1.368, Val Acc: 0.78
Pretraining NCNet (Epoch [ 16/35]) --- Loss: 1.298, Val Acc: 0.78
Pretraining NCNet (Epoch [ 17/35]) --- Loss: 1.234, Val Acc: 0.78
Pretraining NCNet (Epoch [ 18/35]) --- Loss: 1.166, Val Acc: 0.78
Pretraining NCNet (Epoch [ 19/35]) --- Loss: 1.101, Val Acc: 0.78
Pretraining NCNet (Epoch [ 20/35]) --- Loss: 1.042, Val Acc: 0.78
Pretraining NCNet (Epoch [ 21/35]) --- Loss: 0.983, Val Acc: 0.78
Pretraining NCNet (Epoch [ 22/35]) --- Loss: 0.930, Val Acc: 0.78
Pretraining NCNet (Epoch [ 23/35]) --- Loss: 0.850, Val Acc: 0.78
Pretraining NCNet (Epoch [ 24/35]) --- Loss: 0.806, Val Acc: 0.78
Pretraining NCNet (Epoch [ 25/35]) --- Loss: 0.756, Val Acc: 0.78
Pretraining NCNet (Epoch [ 26/35]) --- Loss: 0.714, Val Acc: 0.79
Pretraining NCNet (Epoch [ 27/35]) --- Loss: 0.668, Val Acc: 0.79
Pretraining NCNet (Epoch [ 28/35]) --- Loss: 0.619, Val Acc: 0.79
Pretraining NCNet (Epoch [ 29/35]) --- Loss: 0.597, Val Acc: 0.79
Pretraining NCNet (Epoch [ 30/35]) --- Loss: 0.544, Val Acc: 0.79
Pretraining NCNet (Epoch [ 31/35]) --- Loss: 0.509, Val Acc: 0.79
Pretraining NCNet (Epoch [ 32/35]) --- Loss: 0.502, Val Acc: 0.80
Pretraining NCNet (Epoch [ 33/35]) --- Loss: 0.470, Val Acc: 0.80
Pretraining NCNet (Epoch [ 34/35]) --- Loss: 0.436, Val Acc: 0.80
Pretraining NCNet (Epoch [ 35/35]) --- Loss: 0.428, Val Acc: 0.80
Epoch [  1/200] --- EP loss: 0.44, NC loss: 0.52, Val Acc: 0.80, Test Acc: 0.81
Epoch [  2/200] --- EP loss: 0.45, NC loss: 0.49, Val Acc: 0.80, Test Acc: 0.82
Epoch [  3/200] --- EP loss: 0.46, NC loss: 0.56, Val Acc: 0.80, Test Acc: 0.82
Epoch [  4/200] --- EP loss: 0.48, NC loss: 0.61, Val Acc: 0.80, Test Acc: 0.82
Epoch [  5/200] --- EP loss: 0.49, NC loss: 0.61, Val Acc: 0.80, Test Acc: 0.82
Epoch [  6/200] --- EP loss: 0.51, NC loss: 0.61, Val Acc: 0.79, Test Acc: 0.82
Epoch [  7/200] --- EP loss: 0.52, NC loss: 0.62, Val Acc: 0.79, Test Acc: 0.82
Epoch [  8/200] --- EP loss: 0.52, NC loss: 0.56, Val Acc: 0.79, Test Acc: 0.81
Epoch [  9/200] --- EP loss: 0.53, NC loss: 0.54, Val Acc: 0.79, Test Acc: 0.81
Epoch [ 10/200] --- EP loss: 0.53, NC loss: 0.55, Val Acc: 0.79, Test Acc: 0.81
Epoch [ 11/200] --- EP loss: 0.54, NC loss: 0.52, Val Acc: 0.79, Test Acc: 0.81
Epoch [ 12/200] --- EP loss: 0.54, NC loss: 0.50, Val Acc: 0.79, Test Acc: 0.81
Epoch [ 13/200] --- EP loss: 0.54, NC loss: 0.48, Val Acc: 0.79, Test Acc: 0.81
Epoch [ 14/200] --- EP loss: 0.54, NC loss: 0.52, Val Acc: 0.78, Test Acc: 0.81
Epoch [ 15/200] --- EP loss: 0.54, NC loss: 0.50, Val Acc: 0.78, Test Acc: 0.81
Epoch [ 16/200] --- EP loss: 0.54, NC loss: 0.51, Val Acc: 0.79, Test Acc: 0.81
Epoch [ 17/200] --- EP loss: 0.54, NC loss: 0.44, Val Acc: 0.79, Test Acc: 0.81
Epoch [ 18/200] --- EP loss: 0.54, NC loss: 0.43, Val Acc: 0.79, Test Acc: 0.81
Epoch [ 19/200] --- EP loss: 0.54, NC loss: 0.43, Val Acc: 0.79, Test Acc: 0.81
Epoch [ 20/200] --- EP loss: 0.54, NC loss: 0.46, Val Acc: 0.78, Test Acc: 0.80
Epoch [ 21/200] --- EP loss: 0.54, NC loss: 0.43, Val Acc: 0.77, Test Acc: 0.81
Epoch [ 22/200] --- EP loss: 0.54, NC loss: 0.40, Val Acc: 0.77, Test Acc: 0.80
Epoch [ 23/200] --- EP loss: 0.54, NC loss: 0.41, Val Acc: 0.77, Test Acc: 0.80
Epoch [ 24/200] --- EP loss: 0.53, NC loss: 0.38, Val Acc: 0.77, Test Acc: 0.80
Epoch [ 25/200] --- EP loss: 0.53, NC loss: 0.39, Val Acc: 0.78, Test Acc: 0.80
Epoch [ 26/200] --- EP loss: 0.53, NC loss: 0.36, Val Acc: 0.78, Test Acc: 0.80
Epoch [ 27/200] --- EP loss: 0.53, NC loss: 0.38, Val Acc: 0.78, Test Acc: 0.80
Epoch [ 28/200] --- EP loss: 0.53, NC loss: 0.33, Val Acc: 0.78, Test Acc: 0.80
Epoch [ 29/200] --- EP loss: 0.53, NC loss: 0.35, Val Acc: 0.78, Test Acc: 0.79
Epoch [ 30/200] --- EP loss: 0.52, NC loss: 0.36, Val Acc: 0.78, Test Acc: 0.80
Epoch [ 31/200] --- EP loss: 0.52, NC loss: 0.33, Val Acc: 0.78, Test Acc: 0.80
Epoch [ 32/200] --- EP loss: 0.52, NC loss: 0.33, Val Acc: 0.78, Test Acc: 0.80
Epoch [ 33/200] --- EP loss: 0.53, NC loss: 0.31, Val Acc: 0.78, Test Acc: 0.80
Epoch [ 34/200] --- EP loss: 0.53, NC loss: 0.32, Val Acc: 0.77, Test Acc: 0.80
Epoch [ 35/200] --- EP loss: 0.53, NC loss: 0.31, Val Acc: 0.78, Test Acc: 0.80
Epoch [ 36/200] --- EP loss: 0.53, NC loss: 0.31, Val Acc: 0.77, Test Acc: 0.80
Epoch [ 37/200] --- EP loss: 0.53, NC loss: 0.30, Val Acc: 0.76, Test Acc: 0.80
Epoch [ 38/200] --- EP loss: 0.54, NC loss: 0.30, Val Acc: 0.76, Test Acc: 0.79
Epoch [ 39/200] --- EP loss: 0.54, NC loss: 0.32, Val Acc: 0.76, Test Acc: 0.79
Epoch [ 40/200] --- EP loss: 0.54, NC loss: 0.32, Val Acc: 0.76, Test Acc: 0.79
Epoch [ 41/200] --- EP loss: 0.54, NC loss: 0.32, Val Acc: 0.76, Test Acc: 0.79
Epoch [ 42/200] --- EP loss: 0.54, NC loss: 0.28, Val Acc: 0.76, Test Acc: 0.79
Epoch [ 43/200] --- EP loss: 0.54, NC loss: 0.30, Val Acc: 0.76, Test Acc: 0.79
Epoch [ 44/200] --- EP loss: 0.54, NC loss: 0.30, Val Acc: 0.76, Test Acc: 0.80
Epoch [ 45/200] --- EP loss: 0.54, NC loss: 0.28, Val Acc: 0.77, Test Acc: 0.80
