Pretraining EPNet (Epoch [  1/175]) --- Loss: 0.693, AUC: 0.83, AP Score: 0.82
Pretraining EPNet (Epoch [ 27/175]) --- Loss: 0.624, AUC: 0.80, AP Score: 0.80
Pretraining EPNet (Epoch [ 28/175]) --- Loss: 0.622, AUC: 0.80, AP Score: 0.80
Pretraining EPNet (Epoch [ 29/175]) --- Loss: 0.620, AUC: 0.80, AP Score: 0.80
Pretraining EPNet (Epoch [ 30/175]) --- Loss: 0.618, AUC: 0.80, AP Score: 0.80
Pretraining EPNet (Epoch [ 31/175]) --- Loss: 0.616, AUC: 0.80, AP Score: 0.80
Pretraining EPNet (Epoch [ 32/175]) --- Loss: 0.614, AUC: 0.80, AP Score: 0.80
Pretraining EPNet (Epoch [ 33/175]) --- Loss: 0.612, AUC: 0.81, AP Score: 0.81
Pretraining EPNet (Epoch [ 34/175]) --- Loss: 0.610, AUC: 0.81, AP Score: 0.81
Pretraining EPNet (Epoch [ 35/175]) --- Loss: 0.608, AUC: 0.81, AP Score: 0.81
Pretraining EPNet (Epoch [ 36/175]) --- Loss: 0.606, AUC: 0.82, AP Score: 0.82
Pretraining EPNet (Epoch [ 37/175]) --- Loss: 0.604, AUC: 0.82, AP Score: 0.82
Pretraining EPNet (Epoch [ 38/175]) --- Loss: 0.601, AUC: 0.82, AP Score: 0.83
Pretraining EPNet (Epoch [ 39/175]) --- Loss: 0.599, AUC: 0.83, AP Score: 0.84
Pretraining EPNet (Epoch [ 40/175]) --- Loss: 0.596, AUC: 0.83, AP Score: 0.84
Pretraining EPNet (Epoch [ 41/175]) --- Loss: 0.594, AUC: 0.84, AP Score: 0.85
Pretraining EPNet (Epoch [ 42/175]) --- Loss: 0.592, AUC: 0.84, AP Score: 0.85
Pretraining EPNet (Epoch [ 43/175]) --- Loss: 0.589, AUC: 0.84, AP Score: 0.86
Pretraining EPNet (Epoch [ 44/175]) --- Loss: 0.587, AUC: 0.85, AP Score: 0.86
Pretraining EPNet (Epoch [ 45/175]) --- Loss: 0.584, AUC: 0.85, AP Score: 0.86
Pretraining EPNet (Epoch [ 46/175]) --- Loss: 0.581, AUC: 0.86, AP Score: 0.87
Pretraining EPNet (Epoch [ 47/175]) --- Loss: 0.579, AUC: 0.86, AP Score: 0.87
Pretraining EPNet (Epoch [ 48/175]) --- Loss: 0.576, AUC: 0.87, AP Score: 0.87
Pretraining EPNet (Epoch [ 49/175]) --- Loss: 0.573, AUC: 0.87, AP Score: 0.88
Pretraining EPNet (Epoch [ 50/175]) --- Loss: 0.571, AUC: 0.88, AP Score: 0.88
Pretraining EPNet (Epoch [ 51/175]) --- Loss: 0.569, AUC: 0.88, AP Score: 0.88
Pretraining EPNet (Epoch [ 52/175]) --- Loss: 0.567, AUC: 0.88, AP Score: 0.89
Pretraining EPNet (Epoch [ 53/175]) --- Loss: 0.565, AUC: 0.89, AP Score: 0.89
Pretraining EPNet (Epoch [ 54/175]) --- Loss: 0.563, AUC: 0.89, AP Score: 0.89
Pretraining EPNet (Epoch [ 55/175]) --- Loss: 0.561, AUC: 0.89, AP Score: 0.89
Pretraining EPNet (Epoch [ 56/175]) --- Loss: 0.559, AUC: 0.90, AP Score: 0.90
Pretraining EPNet (Epoch [ 57/175]) --- Loss: 0.557, AUC: 0.90, AP Score: 0.90
Pretraining EPNet (Epoch [ 58/175]) --- Loss: 0.556, AUC: 0.90, AP Score: 0.90
Pretraining EPNet (Epoch [ 59/175]) --- Loss: 0.554, AUC: 0.90, AP Score: 0.90
Pretraining EPNet (Epoch [ 60/175]) --- Loss: 0.553, AUC: 0.91, AP Score: 0.90
Pretraining EPNet (Epoch [ 61/175]) --- Loss: 0.551, AUC: 0.91, AP Score: 0.90
Pretraining EPNet (Epoch [ 62/175]) --- Loss: 0.549, AUC: 0.91, AP Score: 0.91
Pretraining EPNet (Epoch [ 63/175]) --- Loss: 0.548, AUC: 0.91, AP Score: 0.91
Pretraining EPNet (Epoch [ 64/175]) --- Loss: 0.546, AUC: 0.91, AP Score: 0.91
Pretraining EPNet (Epoch [ 65/175]) --- Loss: 0.545, AUC: 0.91, AP Score: 0.91
Pretraining EPNet (Epoch [ 66/175]) --- Loss: 0.544, AUC: 0.91, AP Score: 0.91
Pretraining EPNet (Epoch [ 67/175]) --- Loss: 0.543, AUC: 0.91, AP Score: 0.91
Pretraining EPNet (Epoch [ 68/175]) --- Loss: 0.541, AUC: 0.92, AP Score: 0.91
Pretraining EPNet (Epoch [ 69/175]) --- Loss: 0.540, AUC: 0.92, AP Score: 0.91
Pretraining EPNet (Epoch [ 70/175]) --- Loss: 0.539, AUC: 0.92, AP Score: 0.92
Pretraining EPNet (Epoch [ 71/175]) --- Loss: 0.538, AUC: 0.92, AP Score: 0.92
Pretraining EPNet (Epoch [ 72/175]) --- Loss: 0.536, AUC: 0.92, AP Score: 0.92
Pretraining EPNet (Epoch [ 73/175]) --- Loss: 0.535, AUC: 0.92, AP Score: 0.92
Pretraining EPNet (Epoch [ 74/175]) --- Loss: 0.534, AUC: 0.92, AP Score: 0.92
Pretraining EPNet (Epoch [ 75/175]) --- Loss: 0.533, AUC: 0.93, AP Score: 0.92
Pretraining EPNet (Epoch [ 76/175]) --- Loss: 0.531, AUC: 0.93, AP Score: 0.92
Pretraining EPNet (Epoch [ 77/175]) --- Loss: 0.530, AUC: 0.93, AP Score: 0.92
Pretraining EPNet (Epoch [ 78/175]) --- Loss: 0.529, AUC: 0.93, AP Score: 0.93
Pretraining EPNet (Epoch [ 79/175]) --- Loss: 0.528, AUC: 0.93, AP Score: 0.93
Pretraining EPNet (Epoch [ 80/175]) --- Loss: 0.527, AUC: 0.93, AP Score: 0.93
Pretraining EPNet (Epoch [ 81/175]) --- Loss: 0.526, AUC: 0.93, AP Score: 0.93
Pretraining EPNet (Epoch [ 82/175]) --- Loss: 0.525, AUC: 0.93, AP Score: 0.93
Pretraining EPNet (Epoch [ 83/175]) --- Loss: 0.524, AUC: 0.93, AP Score: 0.93
Pretraining EPNet (Epoch [ 84/175]) --- Loss: 0.523, AUC: 0.93, AP Score: 0.93
Pretraining EPNet (Epoch [ 85/175]) --- Loss: 0.522, AUC: 0.94, AP Score: 0.93
Pretraining EPNet (Epoch [ 86/175]) --- Loss: 0.521, AUC: 0.94, AP Score: 0.93
Pretraining EPNet (Epoch [ 87/175]) --- Loss: 0.521, AUC: 0.94, AP Score: 0.93
Pretraining EPNet (Epoch [ 88/175]) --- Loss: 0.520, AUC: 0.94, AP Score: 0.93
Pretraining EPNet (Epoch [ 89/175]) --- Loss: 0.519, AUC: 0.94, AP Score: 0.93
Pretraining EPNet (Epoch [ 90/175]) --- Loss: 0.518, AUC: 0.94, AP Score: 0.93
Pretraining EPNet (Epoch [ 91/175]) --- Loss: 0.518, AUC: 0.94, AP Score: 0.93
Pretraining EPNet (Epoch [ 92/175]) --- Loss: 0.517, AUC: 0.94, AP Score: 0.93
Pretraining EPNet (Epoch [ 93/175]) --- Loss: 0.516, AUC: 0.94, AP Score: 0.94
Pretraining EPNet (Epoch [ 94/175]) --- Loss: 0.516, AUC: 0.94, AP Score: 0.94
Pretraining EPNet (Epoch [ 95/175]) --- Loss: 0.515, AUC: 0.94, AP Score: 0.94
Pretraining EPNet (Epoch [ 96/175]) --- Loss: 0.514, AUC: 0.94, AP Score: 0.94
Pretraining EPNet (Epoch [ 97/175]) --- Loss: 0.513, AUC: 0.94, AP Score: 0.94
Pretraining EPNet (Epoch [ 98/175]) --- Loss: 0.513, AUC: 0.94, AP Score: 0.94
Pretraining EPNet (Epoch [ 99/175]) --- Loss: 0.512, AUC: 0.94, AP Score: 0.94
Pretraining EPNet (Epoch [100/175]) --- Loss: 0.511, AUC: 0.94, AP Score: 0.94
Pretraining EPNet (Epoch [101/175]) --- Loss: 0.510, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [102/175]) --- Loss: 0.510, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [103/175]) --- Loss: 0.509, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [104/175]) --- Loss: 0.508, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [105/175]) --- Loss: 0.507, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [106/175]) --- Loss: 0.507, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [107/175]) --- Loss: 0.506, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [108/175]) --- Loss: 0.505, AUC: 0.95, AP Score: 0.95
Pretraining EPNet (Epoch [109/175]) --- Loss: 0.505, AUC: 0.95, AP Score: 0.95
Pretraining EPNet (Epoch [110/175]) --- Loss: 0.504, AUC: 0.95, AP Score: 0.95
Pretraining EPNet (Epoch [111/175]) --- Loss: 0.503, AUC: 0.95, AP Score: 0.95
Pretraining EPNet (Epoch [112/175]) --- Loss: 0.503, AUC: 0.95, AP Score: 0.95
Pretraining EPNet (Epoch [113/175]) --- Loss: 0.502, AUC: 0.95, AP Score: 0.95
Pretraining EPNet (Epoch [114/175]) --- Loss: 0.501, AUC: 0.95, AP Score: 0.95
Pretraining EPNet (Epoch [115/175]) --- Loss: 0.501, AUC: 0.95, AP Score: 0.95
Pretraining EPNet (Epoch [116/175]) --- Loss: 0.500, AUC: 0.95, AP Score: 0.95
Pretraining EPNet (Epoch [117/175]) --- Loss: 0.500, AUC: 0.95, AP Score: 0.95
Pretraining EPNet (Epoch [118/175]) --- Loss: 0.499, AUC: 0.95, AP Score: 0.95
Pretraining EPNet (Epoch [119/175]) --- Loss: 0.499, AUC: 0.96, AP Score: 0.95
Pretraining EPNet (Epoch [120/175]) --- Loss: 0.498, AUC: 0.96, AP Score: 0.95
Pretraining EPNet (Epoch [121/175]) --- Loss: 0.498, AUC: 0.96, AP Score: 0.95
Pretraining EPNet (Epoch [122/175]) --- Loss: 0.497, AUC: 0.96, AP Score: 0.95
Pretraining EPNet (Epoch [123/175]) --- Loss: 0.497, AUC: 0.96, AP Score: 0.95
Pretraining EPNet (Epoch [124/175]) --- Loss: 0.496, AUC: 0.96, AP Score: 0.95
Pretraining EPNet (Epoch [125/175]) --- Loss: 0.496, AUC: 0.96, AP Score: 0.95
Pretraining EPNet (Epoch [126/175]) --- Loss: 0.495, AUC: 0.96, AP Score: 0.95
Pretraining EPNet (Epoch [127/175]) --- Loss: 0.495, AUC: 0.96, AP Score: 0.95
Pretraining EPNet (Epoch [128/175]) --- Loss: 0.494, AUC: 0.96, AP Score: 0.95
Pretraining EPNet (Epoch [129/175]) --- Loss: 0.494, AUC: 0.96, AP Score: 0.95
Pretraining EPNet (Epoch [130/175]) --- Loss: 0.493, AUC: 0.96, AP Score: 0.95
Pretraining EPNet (Epoch [131/175]) --- Loss: 0.493, AUC: 0.96, AP Score: 0.95
Pretraining EPNet (Epoch [132/175]) --- Loss: 0.492, AUC: 0.96, AP Score: 0.95
Pretraining EPNet (Epoch [133/175]) --- Loss: 0.492, AUC: 0.96, AP Score: 0.95
Pretraining EPNet (Epoch [134/175]) --- Loss: 0.491, AUC: 0.96, AP Score: 0.95
Pretraining EPNet (Epoch [135/175]) --- Loss: 0.491, AUC: 0.96, AP Score: 0.95
Pretraining EPNet (Epoch [136/175]) --- Loss: 0.491, AUC: 0.96, AP Score: 0.95
Pretraining EPNet (Epoch [137/175]) --- Loss: 0.490, AUC: 0.96, AP Score: 0.95
Pretraining EPNet (Epoch [138/175]) --- Loss: 0.490, AUC: 0.96, AP Score: 0.95
Pretraining EPNet (Epoch [139/175]) --- Loss: 0.489, AUC: 0.96, AP Score: 0.96
Pretraining EPNet (Epoch [140/175]) --- Loss: 0.489, AUC: 0.96, AP Score: 0.96
Pretraining EPNet (Epoch [141/175]) --- Loss: 0.488, AUC: 0.96, AP Score: 0.96
Pretraining EPNet (Epoch [142/175]) --- Loss: 0.488, AUC: 0.96, AP Score: 0.96
Pretraining EPNet (Epoch [143/175]) --- Loss: 0.488, AUC: 0.96, AP Score: 0.96
Pretraining EPNet (Epoch [144/175]) --- Loss: 0.487, AUC: 0.96, AP Score: 0.96
Pretraining EPNet (Epoch [145/175]) --- Loss: 0.487, AUC: 0.96, AP Score: 0.96
Pretraining EPNet (Epoch [146/175]) --- Loss: 0.486, AUC: 0.96, AP Score: 0.96
Pretraining EPNet (Epoch [147/175]) --- Loss: 0.486, AUC: 0.96, AP Score: 0.96
Pretraining EPNet (Epoch [148/175]) --- Loss: 0.486, AUC: 0.96, AP Score: 0.96
Pretraining EPNet (Epoch [149/175]) --- Loss: 0.485, AUC: 0.96, AP Score: 0.96
Pretraining EPNet (Epoch [150/175]) --- Loss: 0.485, AUC: 0.96, AP Score: 0.96
Pretraining EPNet (Epoch [151/175]) --- Loss: 0.484, AUC: 0.96, AP Score: 0.96
Pretraining EPNet (Epoch [152/175]) --- Loss: 0.484, AUC: 0.96, AP Score: 0.96
Pretraining EPNet (Epoch [153/175]) --- Loss: 0.484, AUC: 0.96, AP Score: 0.96
Pretraining EPNet (Epoch [154/175]) --- Loss: 0.483, AUC: 0.96, AP Score: 0.96
Pretraining EPNet (Epoch [155/175]) --- Loss: 0.483, AUC: 0.96, AP Score: 0.96
Pretraining EPNet (Epoch [156/175]) --- Loss: 0.482, AUC: 0.96, AP Score: 0.96
Pretraining EPNet (Epoch [157/175]) --- Loss: 0.482, AUC: 0.96, AP Score: 0.96
Pretraining EPNet (Epoch [158/175]) --- Loss: 0.482, AUC: 0.96, AP Score: 0.96
Pretraining EPNet (Epoch [159/175]) --- Loss: 0.481, AUC: 0.96, AP Score: 0.96
Pretraining EPNet (Epoch [160/175]) --- Loss: 0.481, AUC: 0.96, AP Score: 0.96
Pretraining EPNet (Epoch [161/175]) --- Loss: 0.480, AUC: 0.96, AP Score: 0.96
Pretraining EPNet (Epoch [162/175]) --- Loss: 0.480, AUC: 0.96, AP Score: 0.96
Pretraining EPNet (Epoch [163/175]) --- Loss: 0.480, AUC: 0.96, AP Score: 0.96
Pretraining EPNet (Epoch [164/175]) --- Loss: 0.479, AUC: 0.96, AP Score: 0.96
Pretraining EPNet (Epoch [165/175]) --- Loss: 0.479, AUC: 0.96, AP Score: 0.96
Pretraining EPNet (Epoch [166/175]) --- Loss: 0.479, AUC: 0.97, AP Score: 0.96
Pretraining EPNet (Epoch [167/175]) --- Loss: 0.478, AUC: 0.97, AP Score: 0.96
Pretraining EPNet (Epoch [168/175]) --- Loss: 0.478, AUC: 0.97, AP Score: 0.96
Pretraining EPNet (Epoch [169/175]) --- Loss: 0.478, AUC: 0.97, AP Score: 0.96
Pretraining EPNet (Epoch [170/175]) --- Loss: 0.477, AUC: 0.97, AP Score: 0.96
Pretraining EPNet (Epoch [171/175]) --- Loss: 0.477, AUC: 0.97, AP Score: 0.96
Pretraining EPNet (Epoch [172/175]) --- Loss: 0.477, AUC: 0.97, AP Score: 0.96
Pretraining EPNet (Epoch [173/175]) --- Loss: 0.476, AUC: 0.97, AP Score: 0.96
Pretraining EPNet (Epoch [174/175]) --- Loss: 0.476, AUC: 0.97, AP Score: 0.96
Pretraining EPNet (Epoch [175/175]) --- Loss: 0.476, AUC: 0.97, AP Score: 0.96
Pretraining NCNet (Epoch [  1/45]) --- Loss: 1.948, Val Acc: 0.09
Pretraining NCNet (Epoch [  2/45]) --- Loss: 1.943, Val Acc: 0.14
Pretraining NCNet (Epoch [  3/45]) --- Loss: 1.936, Val Acc: 0.15
Pretraining NCNet (Epoch [  4/45]) --- Loss: 1.933, Val Acc: 0.17
Pretraining NCNet (Epoch [  5/45]) --- Loss: 1.924, Val Acc: 0.24
Pretraining NCNet (Epoch [  6/45]) --- Loss: 1.917, Val Acc: 0.29
Pretraining NCNet (Epoch [  7/45]) --- Loss: 1.913, Val Acc: 0.32
Pretraining NCNet (Epoch [  8/45]) --- Loss: 1.911, Val Acc: 0.31
Pretraining NCNet (Epoch [  9/45]) --- Loss: 1.900, Val Acc: 0.35
Pretraining NCNet (Epoch [ 10/45]) --- Loss: 1.882, Val Acc: 0.37
Pretraining NCNet (Epoch [ 11/45]) --- Loss: 1.872, Val Acc: 0.36
Pretraining NCNet (Epoch [ 12/45]) --- Loss: 1.874, Val Acc: 0.36
Pretraining NCNet (Epoch [ 13/45]) --- Loss: 1.844, Val Acc: 0.39
Pretraining NCNet (Epoch [ 14/45]) --- Loss: 1.845, Val Acc: 0.46
Pretraining NCNet (Epoch [ 15/45]) --- Loss: 1.810, Val Acc: 0.51
Pretraining NCNet (Epoch [ 16/45]) --- Loss: 1.813, Val Acc: 0.56
Pretraining NCNet (Epoch [ 17/45]) --- Loss: 1.802, Val Acc: 0.61
Pretraining NCNet (Epoch [ 18/45]) --- Loss: 1.775, Val Acc: 0.69
Pretraining NCNet (Epoch [ 19/45]) --- Loss: 1.755, Val Acc: 0.73
Pretraining NCNet (Epoch [ 20/45]) --- Loss: 1.758, Val Acc: 0.75
Pretraining NCNet (Epoch [ 21/45]) --- Loss: 1.719, Val Acc: 0.74
Pretraining NCNet (Epoch [ 22/45]) --- Loss: 1.698, Val Acc: 0.73
Pretraining NCNet (Epoch [ 23/45]) --- Loss: 1.661, Val Acc: 0.72
Pretraining NCNet (Epoch [ 24/45]) --- Loss: 1.691, Val Acc: 0.74
Pretraining NCNet (Epoch [ 25/45]) --- Loss: 1.626, Val Acc: 0.76
Pretraining NCNet (Epoch [ 26/45]) --- Loss: 1.581, Val Acc: 0.77
Pretraining NCNet (Epoch [ 27/45]) --- Loss: 1.560, Val Acc: 0.78
Pretraining NCNet (Epoch [ 28/45]) --- Loss: 1.506, Val Acc: 0.78
Pretraining NCNet (Epoch [ 29/45]) --- Loss: 1.562, Val Acc: 0.78
Pretraining NCNet (Epoch [ 30/45]) --- Loss: 1.454, Val Acc: 0.78
Pretraining NCNet (Epoch [ 31/45]) --- Loss: 1.435, Val Acc: 0.78
Pretraining NCNet (Epoch [ 32/45]) --- Loss: 1.431, Val Acc: 0.78
Pretraining NCNet (Epoch [ 33/45]) --- Loss: 1.422, Val Acc: 0.79
Pretraining NCNet (Epoch [ 34/45]) --- Loss: 1.377, Val Acc: 0.79
Pretraining NCNet (Epoch [ 35/45]) --- Loss: 1.364, Val Acc: 0.79
Pretraining NCNet (Epoch [ 36/45]) --- Loss: 1.324, Val Acc: 0.79
Pretraining NCNet (Epoch [ 37/45]) --- Loss: 1.242, Val Acc: 0.79
Pretraining NCNet (Epoch [ 38/45]) --- Loss: 1.241, Val Acc: 0.78
Pretraining NCNet (Epoch [ 39/45]) --- Loss: 1.180, Val Acc: 0.78
Pretraining NCNet (Epoch [ 40/45]) --- Loss: 1.177, Val Acc: 0.78
Pretraining NCNet (Epoch [ 41/45]) --- Loss: 1.156, Val Acc: 0.79
Pretraining NCNet (Epoch [ 42/45]) --- Loss: 1.083, Val Acc: 0.80
Pretraining NCNet (Epoch [ 43/45]) --- Loss: 1.087, Val Acc: 0.79
Pretraining NCNet (Epoch [ 44/45]) --- Loss: 1.003, Val Acc: 0.79
Pretraining NCNet (Epoch [ 45/45]) --- Loss: 1.116, Val Acc: 0.80
Epoch [  1/200] --- EP loss: 0.48, NC loss: 0.99, Val Acc: 0.79, Test Acc: 0.79
Epoch [  2/200] --- EP loss: 0.47, NC loss: 1.01, Val Acc: 0.78, Test Acc: 0.79
Epoch [  3/200] --- EP loss: 0.47, NC loss: 0.99, Val Acc: 0.78, Test Acc: 0.77
Epoch [  4/200] --- EP loss: 0.47, NC loss: 0.92, Val Acc: 0.78, Test Acc: 0.77
Epoch [  5/200] --- EP loss: 0.47, NC loss: 1.03, Val Acc: 0.78, Test Acc: 0.77
Epoch [  6/200] --- EP loss: 0.47, NC loss: 0.94, Val Acc: 0.78, Test Acc: 0.78
Epoch [  7/200] --- EP loss: 0.47, NC loss: 0.94, Val Acc: 0.78, Test Acc: 0.79
Epoch [  8/200] --- EP loss: 0.47, NC loss: 0.87, Val Acc: 0.78, Test Acc: 0.80
Epoch [  9/200] --- EP loss: 0.47, NC loss: 0.95, Val Acc: 0.78, Test Acc: 0.80
Epoch [ 10/200] --- EP loss: 0.47, NC loss: 0.83, Val Acc: 0.78, Test Acc: 0.80
Epoch [ 11/200] --- EP loss: 0.47, NC loss: 0.81, Val Acc: 0.78, Test Acc: 0.80
Epoch [ 12/200] --- EP loss: 0.47, NC loss: 0.88, Val Acc: 0.78, Test Acc: 0.80
Epoch [ 13/200] --- EP loss: 0.47, NC loss: 0.88, Val Acc: 0.78, Test Acc: 0.79
Epoch [ 14/200] --- EP loss: 0.47, NC loss: 0.87, Val Acc: 0.78, Test Acc: 0.79
Epoch [ 15/200] --- EP loss: 0.47, NC loss: 0.82, Val Acc: 0.78, Test Acc: 0.79
Epoch [ 16/200] --- EP loss: 0.46, NC loss: 0.70, Val Acc: 0.78, Test Acc: 0.79
Epoch [ 17/200] --- EP loss: 0.46, NC loss: 0.85, Val Acc: 0.78, Test Acc: 0.79
Epoch [ 18/200] --- EP loss: 0.46, NC loss: 0.86, Val Acc: 0.78, Test Acc: 0.79
Epoch [ 19/200] --- EP loss: 0.46, NC loss: 0.71, Val Acc: 0.79, Test Acc: 0.79
Epoch [ 20/200] --- EP loss: 0.46, NC loss: 0.75, Val Acc: 0.78, Test Acc: 0.80
Epoch [ 21/200] --- EP loss: 0.46, NC loss: 0.79, Val Acc: 0.79, Test Acc: 0.80
Epoch [ 22/200] --- EP loss: 0.46, NC loss: 0.78, Val Acc: 0.79, Test Acc: 0.80
Epoch [ 23/200] --- EP loss: 0.46, NC loss: 0.69, Val Acc: 0.79, Test Acc: 0.80
Epoch [ 24/200] --- EP loss: 0.46, NC loss: 0.68, Val Acc: 0.79, Test Acc: 0.80
Epoch [ 25/200] --- EP loss: 0.46, NC loss: 0.65, Val Acc: 0.78, Test Acc: 0.80
Epoch [ 26/200] --- EP loss: 0.46, NC loss: 0.70, Val Acc: 0.79, Test Acc: 0.81
Epoch [ 27/200] --- EP loss: 0.46, NC loss: 0.74, Val Acc: 0.79, Test Acc: 0.80
Epoch [ 28/200] --- EP loss: 0.46, NC loss: 0.66, Val Acc: 0.79, Test Acc: 0.80
Epoch [ 29/200] --- EP loss: 0.46, NC loss: 0.69, Val Acc: 0.79, Test Acc: 0.80
Epoch [ 30/200] --- EP loss: 0.46, NC loss: 0.65, Val Acc: 0.78, Test Acc: 0.80
Epoch [ 31/200] --- EP loss: 0.46, NC loss: 0.67, Val Acc: 0.78, Test Acc: 0.79
Epoch [ 32/200] --- EP loss: 0.46, NC loss: 0.62, Val Acc: 0.78, Test Acc: 0.79
Epoch [ 33/200] --- EP loss: 0.46, NC loss: 0.60, Val Acc: 0.78, Test Acc: 0.79
Epoch [ 34/200] --- EP loss: 0.45, NC loss: 0.75, Val Acc: 0.78, Test Acc: 0.79
Epoch [ 35/200] --- EP loss: 0.45, NC loss: 0.55, Val Acc: 0.78, Test Acc: 0.79
Epoch [ 36/200] --- EP loss: 0.45, NC loss: 0.55, Val Acc: 0.78, Test Acc: 0.79
Epoch [ 37/200] --- EP loss: 0.45, NC loss: 0.63, Val Acc: 0.78, Test Acc: 0.79
Epoch [ 38/200] --- EP loss: 0.45, NC loss: 0.61, Val Acc: 0.78, Test Acc: 0.79
Epoch [ 39/200] --- EP loss: 0.45, NC loss: 0.59, Val Acc: 0.78, Test Acc: 0.79
Epoch [ 40/200] --- EP loss: 0.45, NC loss: 0.51, Val Acc: 0.78, Test Acc: 0.79
Epoch [ 41/200] --- EP loss: 0.45, NC loss: 0.55, Val Acc: 0.78, Test Acc: 0.80
Epoch [ 42/200] --- EP loss: 0.45, NC loss: 0.57, Val Acc: 0.78, Test Acc: 0.80
Epoch [ 43/200] --- EP loss: 0.45, NC loss: 0.57, Val Acc: 0.79, Test Acc: 0.80
Epoch [ 44/200] --- EP loss: 0.45, NC loss: 0.56, Val Acc: 0.79, Test Acc: 0.80
Epoch [ 45/200] --- EP loss: 0.45, NC loss: 0.52, Val Acc: 0.79, Test Acc: 0.80
Epoch [ 46/200] --- EP loss: 0.45, NC loss: 0.65, Val Acc: 0.79, Test Acc: 0.80
Epoch [ 47/200] --- EP loss: 0.45, NC loss: 0.56, Val Acc: 0.79, Test Acc: 0.80
Epoch [ 48/200] --- EP loss: 0.45, NC loss: 0.58, Val Acc: 0.79, Test Acc: 0.80
Epoch [ 49/200] --- EP loss: 0.45, NC loss: 0.50, Val Acc: 0.79, Test Acc: 0.80
Epoch [ 50/200] --- EP loss: 0.45, NC loss: 0.56, Val Acc: 0.79, Test Acc: 0.79
Epoch [ 51/200] --- EP loss: 0.45, NC loss: 0.66, Val Acc: 0.79, Test Acc: 0.79
Epoch [ 52/200] --- EP loss: 0.45, NC loss: 0.54, Val Acc: 0.79, Test Acc: 0.79
Epoch [ 53/200] --- EP loss: 0.45, NC loss: 0.52, Val Acc: 0.79, Test Acc: 0.79
Epoch [ 54/200] --- EP loss: 0.45, NC loss: 0.56, Val Acc: 0.79, Test Acc: 0.79
Epoch [ 55/200] --- EP loss: 0.45, NC loss: 0.52, Val Acc: 0.79, Test Acc: 0.79
