Pretraining EPNet (Epoch [  1/290]) --- Loss: 0.693, AUC: 0.76, AP Score: 0.77
Pretraining EPNet (Epoch [ 35/290]) --- Loss: 0.571, AUC: 0.90, AP Score: 0.90
Pretraining EPNet (Epoch [ 36/290]) --- Loss: 0.568, AUC: 0.90, AP Score: 0.90
Pretraining EPNet (Epoch [ 37/290]) --- Loss: 0.565, AUC: 0.90, AP Score: 0.90
Pretraining EPNet (Epoch [ 38/290]) --- Loss: 0.562, AUC: 0.91, AP Score: 0.91
Pretraining EPNet (Epoch [ 39/290]) --- Loss: 0.559, AUC: 0.91, AP Score: 0.91
Pretraining EPNet (Epoch [ 40/290]) --- Loss: 0.556, AUC: 0.91, AP Score: 0.91
Pretraining EPNet (Epoch [ 41/290]) --- Loss: 0.554, AUC: 0.91, AP Score: 0.91
Pretraining EPNet (Epoch [ 42/290]) --- Loss: 0.552, AUC: 0.91, AP Score: 0.91
Pretraining EPNet (Epoch [ 43/290]) --- Loss: 0.549, AUC: 0.91, AP Score: 0.91
Pretraining EPNet (Epoch [ 44/290]) --- Loss: 0.547, AUC: 0.91, AP Score: 0.91
Pretraining EPNet (Epoch [ 45/290]) --- Loss: 0.545, AUC: 0.91, AP Score: 0.91
Pretraining EPNet (Epoch [ 46/290]) --- Loss: 0.543, AUC: 0.91, AP Score: 0.91
Pretraining EPNet (Epoch [ 47/290]) --- Loss: 0.541, AUC: 0.91, AP Score: 0.91
Pretraining EPNet (Epoch [ 48/290]) --- Loss: 0.539, AUC: 0.91, AP Score: 0.91
Pretraining EPNet (Epoch [ 49/290]) --- Loss: 0.537, AUC: 0.91, AP Score: 0.91
Pretraining EPNet (Epoch [ 50/290]) --- Loss: 0.535, AUC: 0.91, AP Score: 0.91
Pretraining EPNet (Epoch [ 51/290]) --- Loss: 0.533, AUC: 0.91, AP Score: 0.91
Pretraining EPNet (Epoch [ 52/290]) --- Loss: 0.531, AUC: 0.91, AP Score: 0.91
Pretraining EPNet (Epoch [ 53/290]) --- Loss: 0.529, AUC: 0.92, AP Score: 0.91
Pretraining EPNet (Epoch [ 54/290]) --- Loss: 0.528, AUC: 0.92, AP Score: 0.91
Pretraining EPNet (Epoch [ 55/290]) --- Loss: 0.526, AUC: 0.92, AP Score: 0.91
Pretraining EPNet (Epoch [ 56/290]) --- Loss: 0.524, AUC: 0.92, AP Score: 0.91
Pretraining EPNet (Epoch [ 57/290]) --- Loss: 0.523, AUC: 0.91, AP Score: 0.91
Pretraining EPNet (Epoch [ 58/290]) --- Loss: 0.522, AUC: 0.91, AP Score: 0.91
Pretraining EPNet (Epoch [ 59/290]) --- Loss: 0.520, AUC: 0.92, AP Score: 0.91
Pretraining EPNet (Epoch [ 60/290]) --- Loss: 0.519, AUC: 0.92, AP Score: 0.91
Pretraining EPNet (Epoch [ 61/290]) --- Loss: 0.517, AUC: 0.92, AP Score: 0.91
Pretraining EPNet (Epoch [ 62/290]) --- Loss: 0.516, AUC: 0.92, AP Score: 0.91
Pretraining EPNet (Epoch [ 63/290]) --- Loss: 0.515, AUC: 0.92, AP Score: 0.91
Pretraining EPNet (Epoch [ 64/290]) --- Loss: 0.513, AUC: 0.92, AP Score: 0.91
Pretraining EPNet (Epoch [ 65/290]) --- Loss: 0.512, AUC: 0.92, AP Score: 0.91
Pretraining EPNet (Epoch [ 66/290]) --- Loss: 0.511, AUC: 0.92, AP Score: 0.92
Pretraining EPNet (Epoch [ 67/290]) --- Loss: 0.510, AUC: 0.92, AP Score: 0.92
Pretraining EPNet (Epoch [ 68/290]) --- Loss: 0.508, AUC: 0.92, AP Score: 0.92
Pretraining EPNet (Epoch [ 69/290]) --- Loss: 0.507, AUC: 0.92, AP Score: 0.92
Pretraining EPNet (Epoch [ 70/290]) --- Loss: 0.506, AUC: 0.92, AP Score: 0.92
Pretraining EPNet (Epoch [ 71/290]) --- Loss: 0.505, AUC: 0.92, AP Score: 0.92
Pretraining EPNet (Epoch [ 72/290]) --- Loss: 0.504, AUC: 0.93, AP Score: 0.92
Pretraining EPNet (Epoch [ 73/290]) --- Loss: 0.503, AUC: 0.93, AP Score: 0.92
Pretraining EPNet (Epoch [ 74/290]) --- Loss: 0.502, AUC: 0.93, AP Score: 0.92
Pretraining EPNet (Epoch [ 75/290]) --- Loss: 0.501, AUC: 0.93, AP Score: 0.93
Pretraining EPNet (Epoch [ 76/290]) --- Loss: 0.500, AUC: 0.93, AP Score: 0.93
Pretraining EPNet (Epoch [ 77/290]) --- Loss: 0.499, AUC: 0.93, AP Score: 0.93
Pretraining EPNet (Epoch [ 78/290]) --- Loss: 0.498, AUC: 0.93, AP Score: 0.93
Pretraining EPNet (Epoch [ 79/290]) --- Loss: 0.497, AUC: 0.93, AP Score: 0.93
Pretraining EPNet (Epoch [ 80/290]) --- Loss: 0.496, AUC: 0.93, AP Score: 0.93
Pretraining EPNet (Epoch [ 81/290]) --- Loss: 0.496, AUC: 0.93, AP Score: 0.93
Pretraining EPNet (Epoch [ 82/290]) --- Loss: 0.495, AUC: 0.93, AP Score: 0.93
Pretraining EPNet (Epoch [ 83/290]) --- Loss: 0.494, AUC: 0.93, AP Score: 0.93
Pretraining EPNet (Epoch [ 84/290]) --- Loss: 0.493, AUC: 0.93, AP Score: 0.93
Pretraining EPNet (Epoch [ 85/290]) --- Loss: 0.492, AUC: 0.93, AP Score: 0.93
Pretraining EPNet (Epoch [ 86/290]) --- Loss: 0.492, AUC: 0.93, AP Score: 0.93
Pretraining EPNet (Epoch [ 87/290]) --- Loss: 0.491, AUC: 0.93, AP Score: 0.93
Pretraining EPNet (Epoch [ 88/290]) --- Loss: 0.490, AUC: 0.93, AP Score: 0.93
Pretraining EPNet (Epoch [ 89/290]) --- Loss: 0.490, AUC: 0.93, AP Score: 0.93
Pretraining EPNet (Epoch [ 90/290]) --- Loss: 0.489, AUC: 0.93, AP Score: 0.93
Pretraining EPNet (Epoch [ 91/290]) --- Loss: 0.489, AUC: 0.93, AP Score: 0.93
Pretraining EPNet (Epoch [ 92/290]) --- Loss: 0.488, AUC: 0.93, AP Score: 0.93
Pretraining EPNet (Epoch [ 93/290]) --- Loss: 0.487, AUC: 0.93, AP Score: 0.93
Pretraining EPNet (Epoch [ 94/290]) --- Loss: 0.487, AUC: 0.93, AP Score: 0.93
Pretraining EPNet (Epoch [ 95/290]) --- Loss: 0.486, AUC: 0.93, AP Score: 0.93
Pretraining EPNet (Epoch [ 96/290]) --- Loss: 0.485, AUC: 0.93, AP Score: 0.93
Pretraining EPNet (Epoch [ 97/290]) --- Loss: 0.485, AUC: 0.93, AP Score: 0.93
Pretraining EPNet (Epoch [ 98/290]) --- Loss: 0.484, AUC: 0.94, AP Score: 0.93
Pretraining EPNet (Epoch [ 99/290]) --- Loss: 0.484, AUC: 0.94, AP Score: 0.93
Pretraining EPNet (Epoch [100/290]) --- Loss: 0.483, AUC: 0.94, AP Score: 0.93
Pretraining EPNet (Epoch [101/290]) --- Loss: 0.482, AUC: 0.94, AP Score: 0.93
Pretraining EPNet (Epoch [102/290]) --- Loss: 0.482, AUC: 0.94, AP Score: 0.93
Pretraining EPNet (Epoch [103/290]) --- Loss: 0.481, AUC: 0.94, AP Score: 0.93
Pretraining EPNet (Epoch [104/290]) --- Loss: 0.481, AUC: 0.94, AP Score: 0.93
Pretraining EPNet (Epoch [105/290]) --- Loss: 0.480, AUC: 0.94, AP Score: 0.93
Pretraining EPNet (Epoch [106/290]) --- Loss: 0.480, AUC: 0.94, AP Score: 0.93
Pretraining EPNet (Epoch [107/290]) --- Loss: 0.479, AUC: 0.94, AP Score: 0.93
Pretraining EPNet (Epoch [108/290]) --- Loss: 0.479, AUC: 0.94, AP Score: 0.93
Pretraining EPNet (Epoch [109/290]) --- Loss: 0.478, AUC: 0.94, AP Score: 0.93
Pretraining EPNet (Epoch [110/290]) --- Loss: 0.478, AUC: 0.94, AP Score: 0.93
Pretraining EPNet (Epoch [111/290]) --- Loss: 0.477, AUC: 0.94, AP Score: 0.94
Pretraining EPNet (Epoch [112/290]) --- Loss: 0.477, AUC: 0.94, AP Score: 0.93
Pretraining EPNet (Epoch [113/290]) --- Loss: 0.476, AUC: 0.94, AP Score: 0.93
Pretraining EPNet (Epoch [114/290]) --- Loss: 0.476, AUC: 0.94, AP Score: 0.93
Pretraining EPNet (Epoch [115/290]) --- Loss: 0.475, AUC: 0.94, AP Score: 0.94
Pretraining EPNet (Epoch [116/290]) --- Loss: 0.475, AUC: 0.94, AP Score: 0.94
Pretraining EPNet (Epoch [117/290]) --- Loss: 0.474, AUC: 0.94, AP Score: 0.93
Pretraining EPNet (Epoch [118/290]) --- Loss: 0.474, AUC: 0.94, AP Score: 0.94
Pretraining EPNet (Epoch [119/290]) --- Loss: 0.473, AUC: 0.94, AP Score: 0.94
Pretraining EPNet (Epoch [120/290]) --- Loss: 0.473, AUC: 0.94, AP Score: 0.94
Pretraining EPNet (Epoch [121/290]) --- Loss: 0.473, AUC: 0.94, AP Score: 0.94
Pretraining EPNet (Epoch [122/290]) --- Loss: 0.472, AUC: 0.94, AP Score: 0.94
Pretraining EPNet (Epoch [123/290]) --- Loss: 0.472, AUC: 0.94, AP Score: 0.94
Pretraining EPNet (Epoch [124/290]) --- Loss: 0.471, AUC: 0.94, AP Score: 0.94
Pretraining EPNet (Epoch [125/290]) --- Loss: 0.471, AUC: 0.94, AP Score: 0.94
Pretraining EPNet (Epoch [126/290]) --- Loss: 0.471, AUC: 0.94, AP Score: 0.94
Pretraining EPNet (Epoch [127/290]) --- Loss: 0.470, AUC: 0.94, AP Score: 0.94
Pretraining EPNet (Epoch [128/290]) --- Loss: 0.470, AUC: 0.94, AP Score: 0.94
Pretraining EPNet (Epoch [129/290]) --- Loss: 0.469, AUC: 0.94, AP Score: 0.94
Pretraining EPNet (Epoch [130/290]) --- Loss: 0.469, AUC: 0.94, AP Score: 0.94
Pretraining EPNet (Epoch [131/290]) --- Loss: 0.469, AUC: 0.94, AP Score: 0.94
Pretraining EPNet (Epoch [132/290]) --- Loss: 0.468, AUC: 0.94, AP Score: 0.94
Pretraining EPNet (Epoch [133/290]) --- Loss: 0.468, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [134/290]) --- Loss: 0.467, AUC: 0.94, AP Score: 0.94
Pretraining EPNet (Epoch [135/290]) --- Loss: 0.467, AUC: 0.94, AP Score: 0.94
Pretraining EPNet (Epoch [136/290]) --- Loss: 0.467, AUC: 0.94, AP Score: 0.94
Pretraining EPNet (Epoch [137/290]) --- Loss: 0.466, AUC: 0.94, AP Score: 0.94
Pretraining EPNet (Epoch [138/290]) --- Loss: 0.466, AUC: 0.94, AP Score: 0.94
Pretraining EPNet (Epoch [139/290]) --- Loss: 0.466, AUC: 0.94, AP Score: 0.94
Pretraining EPNet (Epoch [140/290]) --- Loss: 0.465, AUC: 0.94, AP Score: 0.94
Pretraining EPNet (Epoch [141/290]) --- Loss: 0.465, AUC: 0.94, AP Score: 0.94
Pretraining EPNet (Epoch [142/290]) --- Loss: 0.464, AUC: 0.94, AP Score: 0.94
Pretraining EPNet (Epoch [143/290]) --- Loss: 0.464, AUC: 0.94, AP Score: 0.94
Pretraining EPNet (Epoch [144/290]) --- Loss: 0.464, AUC: 0.94, AP Score: 0.94
Pretraining EPNet (Epoch [145/290]) --- Loss: 0.463, AUC: 0.94, AP Score: 0.94
Pretraining EPNet (Epoch [146/290]) --- Loss: 0.463, AUC: 0.94, AP Score: 0.94
Pretraining EPNet (Epoch [147/290]) --- Loss: 0.463, AUC: 0.94, AP Score: 0.94
Pretraining EPNet (Epoch [148/290]) --- Loss: 0.462, AUC: 0.94, AP Score: 0.94
Pretraining EPNet (Epoch [149/290]) --- Loss: 0.462, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [150/290]) --- Loss: 0.462, AUC: 0.94, AP Score: 0.94
Pretraining EPNet (Epoch [151/290]) --- Loss: 0.462, AUC: 0.94, AP Score: 0.94
Pretraining EPNet (Epoch [152/290]) --- Loss: 0.461, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [153/290]) --- Loss: 0.461, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [154/290]) --- Loss: 0.461, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [155/290]) --- Loss: 0.460, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [156/290]) --- Loss: 0.460, AUC: 0.94, AP Score: 0.94
Pretraining EPNet (Epoch [157/290]) --- Loss: 0.460, AUC: 0.94, AP Score: 0.94
Pretraining EPNet (Epoch [158/290]) --- Loss: 0.459, AUC: 0.94, AP Score: 0.94
Pretraining EPNet (Epoch [159/290]) --- Loss: 0.459, AUC: 0.94, AP Score: 0.94
Pretraining EPNet (Epoch [160/290]) --- Loss: 0.459, AUC: 0.94, AP Score: 0.94
Pretraining EPNet (Epoch [161/290]) --- Loss: 0.458, AUC: 0.94, AP Score: 0.94
Pretraining EPNet (Epoch [162/290]) --- Loss: 0.458, AUC: 0.94, AP Score: 0.94
Pretraining EPNet (Epoch [163/290]) --- Loss: 0.458, AUC: 0.94, AP Score: 0.94
Pretraining EPNet (Epoch [164/290]) --- Loss: 0.458, AUC: 0.94, AP Score: 0.94
Pretraining EPNet (Epoch [165/290]) --- Loss: 0.457, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [166/290]) --- Loss: 0.457, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [167/290]) --- Loss: 0.457, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [168/290]) --- Loss: 0.456, AUC: 0.94, AP Score: 0.94
Pretraining EPNet (Epoch [169/290]) --- Loss: 0.456, AUC: 0.94, AP Score: 0.94
Pretraining EPNet (Epoch [170/290]) --- Loss: 0.456, AUC: 0.94, AP Score: 0.94
Pretraining EPNet (Epoch [171/290]) --- Loss: 0.456, AUC: 0.94, AP Score: 0.94
Pretraining EPNet (Epoch [172/290]) --- Loss: 0.455, AUC: 0.94, AP Score: 0.94
Pretraining EPNet (Epoch [173/290]) --- Loss: 0.455, AUC: 0.94, AP Score: 0.94
Pretraining EPNet (Epoch [174/290]) --- Loss: 0.455, AUC: 0.94, AP Score: 0.94
Pretraining EPNet (Epoch [175/290]) --- Loss: 0.455, AUC: 0.94, AP Score: 0.94
Pretraining EPNet (Epoch [176/290]) --- Loss: 0.454, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [177/290]) --- Loss: 0.454, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [178/290]) --- Loss: 0.454, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [179/290]) --- Loss: 0.454, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [180/290]) --- Loss: 0.453, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [181/290]) --- Loss: 0.453, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [182/290]) --- Loss: 0.453, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [183/290]) --- Loss: 0.453, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [184/290]) --- Loss: 0.452, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [185/290]) --- Loss: 0.452, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [186/290]) --- Loss: 0.452, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [187/290]) --- Loss: 0.452, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [188/290]) --- Loss: 0.451, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [189/290]) --- Loss: 0.451, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [190/290]) --- Loss: 0.451, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [191/290]) --- Loss: 0.451, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [192/290]) --- Loss: 0.451, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [193/290]) --- Loss: 0.450, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [194/290]) --- Loss: 0.450, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [195/290]) --- Loss: 0.450, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [196/290]) --- Loss: 0.450, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [197/290]) --- Loss: 0.450, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [198/290]) --- Loss: 0.450, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [199/290]) --- Loss: 0.449, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [200/290]) --- Loss: 0.449, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [201/290]) --- Loss: 0.449, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [202/290]) --- Loss: 0.449, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [203/290]) --- Loss: 0.449, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [204/290]) --- Loss: 0.449, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [205/290]) --- Loss: 0.448, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [206/290]) --- Loss: 0.448, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [207/290]) --- Loss: 0.448, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [208/290]) --- Loss: 0.448, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [209/290]) --- Loss: 0.448, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [210/290]) --- Loss: 0.448, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [211/290]) --- Loss: 0.447, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [212/290]) --- Loss: 0.447, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [213/290]) --- Loss: 0.447, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [214/290]) --- Loss: 0.447, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [215/290]) --- Loss: 0.447, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [216/290]) --- Loss: 0.447, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [217/290]) --- Loss: 0.447, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [218/290]) --- Loss: 0.447, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [219/290]) --- Loss: 0.446, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [220/290]) --- Loss: 0.446, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [221/290]) --- Loss: 0.446, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [222/290]) --- Loss: 0.446, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [223/290]) --- Loss: 0.446, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [224/290]) --- Loss: 0.446, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [225/290]) --- Loss: 0.446, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [226/290]) --- Loss: 0.446, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [227/290]) --- Loss: 0.446, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [228/290]) --- Loss: 0.445, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [229/290]) --- Loss: 0.445, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [230/290]) --- Loss: 0.445, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [231/290]) --- Loss: 0.445, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [232/290]) --- Loss: 0.445, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [233/290]) --- Loss: 0.445, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [234/290]) --- Loss: 0.445, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [235/290]) --- Loss: 0.445, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [236/290]) --- Loss: 0.445, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [237/290]) --- Loss: 0.445, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [238/290]) --- Loss: 0.445, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [239/290]) --- Loss: 0.444, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [240/290]) --- Loss: 0.444, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [241/290]) --- Loss: 0.444, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [242/290]) --- Loss: 0.444, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [243/290]) --- Loss: 0.444, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [244/290]) --- Loss: 0.444, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [245/290]) --- Loss: 0.444, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [246/290]) --- Loss: 0.444, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [247/290]) --- Loss: 0.444, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [248/290]) --- Loss: 0.444, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [249/290]) --- Loss: 0.444, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [250/290]) --- Loss: 0.444, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [251/290]) --- Loss: 0.443, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [252/290]) --- Loss: 0.443, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [253/290]) --- Loss: 0.443, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [254/290]) --- Loss: 0.443, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [255/290]) --- Loss: 0.443, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [256/290]) --- Loss: 0.443, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [257/290]) --- Loss: 0.443, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [258/290]) --- Loss: 0.443, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [259/290]) --- Loss: 0.443, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [260/290]) --- Loss: 0.443, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [261/290]) --- Loss: 0.443, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [262/290]) --- Loss: 0.443, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [263/290]) --- Loss: 0.442, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [264/290]) --- Loss: 0.442, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [265/290]) --- Loss: 0.442, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [266/290]) --- Loss: 0.442, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [267/290]) --- Loss: 0.442, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [268/290]) --- Loss: 0.442, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [269/290]) --- Loss: 0.442, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [270/290]) --- Loss: 0.442, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [271/290]) --- Loss: 0.442, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [272/290]) --- Loss: 0.442, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [273/290]) --- Loss: 0.442, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [274/290]) --- Loss: 0.442, AUC: 0.95, AP Score: 0.94
Pretraining EPNet (Epoch [275/290]) --- Loss: 0.442, AUC: 0.95, AP Score: 0.94
